TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Post Scorer,Driver/Shooter,Driver/Slasher,Spot-Up Shooter,Unclassified,Mid-Range Specialist
01:39,,Layup by Elmhurst's EJ Marshall,(38-40),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,40.0,38.0,38.0,40.0,Elmhurst,2,0,True,EJ Marshall,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",99,74.0,25.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
01:14,,2 Pointer MISSED by Wis.-Whitewater's Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,38.0,40.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",74,70.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
01:10,,Offensive rebound by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,38.0,40.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",70,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,1
01:10,,2 Pointer by Wis.-Whitewater's Isaac Verges,(38-42),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,42.0,38.0,38.0,42.0,Wis.-Whitewater,0,2,True,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",70,50.0,20.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
00:50,,2 Pointer by Elmhurst's Sebastian Blachut,(40-42),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,42.0,40.0,40.0,42.0,Elmhurst,2,0,True,Sebastian Blachut,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",50,25.0,25.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
00:25,,Personal Foul on Elmhurst's Sebastian Blachut (Collin Madson draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,40.0,42.0,Elmhurst,0,0,False,Sebastian Blachut,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",25,25.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,1
00:25,,Subbing out for Wis.-Whitewater-Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,40.0,42.0,,0,0,False,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",25,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
00:25,,Subbing in for Wis.-Whitewater-Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,40.0,42.0,,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",25,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
00:25,,Free Throw by Wis.-Whitewater's Collin Madson,(40-43),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,43.0,40.0,40.0,43.0,Wis.-Whitewater,0,1,True,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",25,25.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0,1
00:25,,Free Throw by Wis.-Whitewater's Collin Madson,(40-44),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,44.0,40.0,40.0,44.0,Wis.-Whitewater,0,1,True,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",25,7.0,18.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0,1
00:07,,Turnover by Elmhurst 's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,40.0,44.0,,0,0,True,Luke Smith,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",7,7.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,1
00:07,,Steal by Wis.-Whitewater's Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,40.0,44.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",7,3.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,1
00:03,,Layup by Wis.-Whitewater's Jake Quast,(40-46),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,46.0,40.0,40.0,46.0,Wis.-Whitewater,0,2,True,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",3,0.0,3.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
00:00,,End of 1st Half.,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,40.0,46.0,,0,0,True,,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
20:00,,Subbing out for Wis.-Whitewater-JR Lukenbill,(40-46),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,46.0,40.0,40.0,46.0,,0,0,False,JR Lukenbill,"Collin Madson,Isaac Verges,Jake Quast,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
20:00,,Subbing out for Wis.-Whitewater-Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
20:00,,Subbing in for Wis.-Whitewater-Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,,0,0,False,Luke Bara,"Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
20:00,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith,Sebastian Blachut",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1
20:00,,Subbing out for Elmhurst-EJ Marshall,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,,0,0,False,EJ Marshall,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Dominic Trelenberg,Jack Cherry,Luke Smith,Sebastian Blachut",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
20:00,,Subbing out for Elmhurst-Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,,0,0,False,Jack Cherry,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Dominic Trelenberg,Luke Smith,Sebastian Blachut",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
20:00,,Subbing in for Elmhurst-Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1200,1200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
20:00,,Subbing in for Elmhurst-Aidyn Boone,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,,0,0,False,Aidyn Boone,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1200,1183.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
19:43,,Jumper MISSED by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1183,1179.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0
19:39,,Defensive rebound by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1179,1168.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0
19:28,,Personal Foul on Wis.-Whitewater's Richie Warren (Vinnie Adjahoungbeta draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,40.0,46.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1168,1168.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0
19:28,,Free Throw by Elmhurst's Vinnie Adjahoungbeta,(41-46),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,46.0,41.0,41.0,46.0,Elmhurst,1,0,True,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1168,1168.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0
19:28,,Free Throw MISSED by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,41.0,46.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1168,1166.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0
19:26,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,41.0,46.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1166,1151.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0
19:11,,2 Pointer MISSED by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,41.0,46.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1151,1151.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
19:11,,Block by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,41.0,46.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1151,1148.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
19:08,,Defensive rebound by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,41.0,46.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1148,1141.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0
19:01,,Jumper by Elmhurst's Aidyn Boone,(44-46),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,46.0,44.0,44.0,46.0,Elmhurst,3,0,True,Aidyn Boone,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1141,1141.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0
19:01,,Assist by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,44.0,46.0,Elmhurst,0,0,False,Luke Smith,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1141,1121.0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0
18:41,,2 Pointer by Wis.-Whitewater's Collin Madson,(44-48),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,48.0,44.0,44.0,48.0,Wis.-Whitewater,0,2,True,Collin Madson,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1121,1116.0,5.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
18:36,,Turnover by Elmhurst 's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,44.0,48.0,,0,0,True,Luke Smith,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1116,1116.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0
18:36,,Steal by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,44.0,48.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1116,1107.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0
18:27,,Layup by Wis.-Whitewater's Rashad Rogers,(44-50),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,50.0,44.0,44.0,50.0,Wis.-Whitewater,0,2,True,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1107,1107.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
18:27,,Assist by Wis.-Whitewater's Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,44.0,50.0,Wis.-Whitewater,0,0,False,Luke Bara,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1107,1089.0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0
18:09,,2 Pointer MISSED by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,44.0,50.0,Elmhurst,0,0,False,Luke Smith,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1089,1086.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
18:06,,Defensive rebound by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,44.0,50.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1086,1079.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0
17:59,,Layup MISSED by Wis.-Whitewater's Rashad Rogers,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,44.0,50.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1079,1075.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
17:55,,Offensive rebound by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,,,44.0,50.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1075,1074.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0
17:54,,Jumper by Wis.-Whitewater's Richie Warren,(44-52),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,2,52.0,44.0,44.0,52.0,Wis.-Whitewater,0,2,True,Richie Warren,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1074,1047.0,27.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
